ProjectNumber,ProjectName,Address,Apt,City,ClientName,ClientContact,ClientToBill,Architect,ArchitectContact,ProjectManager,FieldInspector,RoofingInspector,PlanReviewFee,SiteMeetingsFee,SiteMeetingsComments,MaintenanceManualsFee,EnvelopInspectionsFee,EnvelopInspectionsComments,SlabInspectionsFee,WindowTestsFee,RoofInspectionsFee,AnnualInspectionsFee,AnnualInspectionsComments,PlanReviewFee,SiteMeetingsFee,SiteMeetingsComment,MaintenanceManualsFee,EnvelopeInspectionsFee,EnvelopeInspectionsComment,SlabInspectionsFee,WindowTestsFee,RoofInspectionsFee,AnnualInspectionsFee,AnnualInspectionsComment,FollowUpInspectionFee,5YearInspectionFee,Year1-3-4InsFee,Year2-5InsFee,PerInspectionFee,MiscellaneousFee,MiscellaneousComment,Completed,CompletedDate,RCABC
22127,Conwest Bear Creek - Ph. 1,15355 68th Ave,,Surrey BC,Conwest,Peter Woerler,Conwest,CTA Architecture + Design Ltd.,,,Don Hauser,Brent Rowland,850,820,,0,0,,0,0,990,8900,,850,820,,0,0,,0,0,990,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
22128,27 E Pender,27 East Pender,,,,,,Barry MacGinn,Barry McGinn,,,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
22129,Gatehouse Midtown (DESIGN REVIEW) HOURLY,45645 Yale Road,,Chilliwack BC,Gatehouse Development (Proper) Ltd.,Ryan Jones,Gatehouse Development (Proper) Ltd.,Keystone Architecture,Kyle Nagtegaal,,Scott Stebbings,Brent Rowland,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
22130,Viscount Way,2611-13200 Viscount Way/Vulcan Way,,Richmond BC,Conwest,Anthony Marinelli,Conwest (Viscount) Limited Partnership,TKA+D Architecture + Design Inc.,Zhaleh Moulaei,,Don Hauser,Brent Rowland,2200,800,,0,2640,,0,0,1320,8900,,2200,800,,0,2640,,0,0,1320,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22131,Granville Island Building 36 Retrofit,1425-1590 Anderson St / Johnston St,,Vancouver BC,McAlister Hallam Barristers,,Rob Grant,HOTSON Architecture Inc.,Eric Stockand,,Dane Peterson,Todd McDonald,3680,3520,,1500,4620,,0,2400,1320,8900,$2850 for Annual Reviews,3680,3520,,1500,4620,,0,2400,1320,8900,$2850 for Annual Reviews,0,0,1500,2850,330,0,,FALSE,0,TRUE
22132,Midnight,2062-2092 East Broadway,,Vancouver BC,Bucci Developments,Don Poirier,Bucci Developments,RLA Architects Inc.,Japheth Bondoc,,Dane Peterson,Todd McDonald,6500,2000,,0,16500,,0,2400,3960,8900,,6500,2000,,0,16500,,0,2400,3960,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22133,Aston Townhomes (formerly 8433-203A St),8460 202B Street,,Langley BC,Archwood Developments Ltd.,Barrett Somerville,Peak Construction 1879 Ltd.,Focus Architecture Inc.,Ian Dailey,,Scott Stebbings,Brent Rowland,3800,1200,,0,18000,,0,3600,4500,8900,,3800,1200,,0,18000,,0,3600,4500,8900,,0,0,0,0,300,0,,FALSE,0,FALSE
22134,"Park & Maven Ph2 BLD 1,2,3,6,7",19330 Fairway Drive,,Surrey BC,RBI Group of Companies,Raghu Rathore,RBI Group of Companies,JM Architecture Inc.,Joe Minten,,Scott Stebbings,Brent Rowland,7500,2500,,0,26400,,0,4800,8250,8900,,7500,2500,,0,26400,,0,4800,8250,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22135,Westbury,1159-1110 Pipeline Rd & Inlet St,1155,Coquitlam BC,Ledingham McAllister,Scott Robinson,Ledingham McAllister,Arcadis Architects (Canada) Inc.,Clement Pun,,Grant DeBoer,Todd McDonald,6500,1500,,0,16500,,0,7200,4500,8900,,6500,1500,,0,16500,,0,7200,4500,8900,,0,0,0,0,300,0,,FALSE,0,FALSE
22136,Thompson Townhomes,597 Thompson ave,,Coquitlam BC,Epix Developments Ltd.,Derek DiMartile,Epix Developments Ltd.,Grimwood Architecture +,,,Mike Mountain,Todd McDonald,3500,1500,,0,8580,,0,1200,2640,8900,,3500,1500,,0,8580,,0,1200,2640,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22138,YVR Million Air Terminal Renovation,5455 Airport Road S,,Richmond BC,,Marcin Milkowski,,B & H Architects Inc.,Marcin Milkowski,,Grant DeBoer,Todd McDonald,5480,3080,,0,4620,,0,1200,2640,8900,,5480,3080,,0,4620,,0,1200,2640,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22139,Lodana,601-606 Rochester Ave/ Madore Ave,600,Coquitlam BC,Circadian (Rochester) Development Ltd.,Tony Russo,Circadian (Rochester) Development Ltd.,Integra Architecture Inc.,Collin Truong,,Grant DeBoer,Todd McDonald,10000,4500,Wayne Huang,0,26400,,0,7200,9240,8900,,10000,4500,Wayne Huang,0,26400,,0,7200,9240,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22140,Capital Tile & Stone,12674 88th Ave,,Surrey BC,Kenver Rana,,Integrated Construction,DF Architecture Inc.,Jessie Arora,,Don Hauser,Brent Rowland,3000,1200,,0,2640,,0,0,1320,8900,,3000,1200,,0,2640,,0,0,1320,8900,,0,0,0,0,330,0,ASHRAE 90.1 TRADE OFF OPTION $1800,FALSE,0,FALSE
22141,Q18 / Juniper (West Qu'Appelle) Apartments,1844 Qu'Appelle Blvd.,,Kamloops BC,Juniper West Builders Ltd.,Doug Mackenzie,Juniper West Builders Ltd.,Richard Hunter Architect Inc.,Jordon Jones,,Marc Genereux,Arden Knoll,6680,3260,,1500,30000,,0,7200,12000,8900,,6680,3260,,1500,30000,,0,7200,12000,8900,,0,0,0,3750,750,0,,FALSE,0,FALSE
22142,York,5377 Willow Street,,Vancouver BC,Listraor (Willow) Homes Ltd.,Chris Rowland,Listraor (Willow) Homes Ltd.,JC Architect Inc.,Jeff Clarke,,Dane Peterson,Todd McDonald,4460,2860,Jason Wen,1500,15180,,0,2400,6600,8900,,4460,2860,Jason Wen,1500,15180,,0,2400,6600,8900,,0,0,2750,2750,330,0,,FALSE,0,FALSE
22144,Kerr Self Storage,1834 Byland Road,,Kelowna BC,Kerr Properties,Mike Salter,Kerr Properties,Dforce Design (CRP: Chip Barrett Architect),Darren Cruickshanks,,Brian MacLellan,Arden Knoll,2500,750,,0,3200,,0,0,1600,8900,,2500,750,,0,3200,,0,0,1600,8900,,0,0,0,0,400,0,,FALSE,0,FALSE
22145,Auto Canada VW-GM,12140 Golden Ears Way,,Pitt Meadows BC,Ventana Constuction Corporation,Sam De La Franier,Ventana Constuction Corporation,Think Space,Hayley Spooner,,Scott Stebbings,Brent Rowland,0,2040,,0,0,,0,0,4620,8900,,0,2040,,0,0,,0,0,4620,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22146,Converge - Tla'amin Cladding,,,Powell River BC,Ridgeline Exteriors,Dallas Dekoff,Ridgeline Exteriors,,,,,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,2300,Field Reviews + Reports & Cladding $4370,FALSE,0,FALSE
22147,3233-3245 Fraser Street,3233-3245 Fraser Street,,Vancouver BC,Anthem Properties,Tamara Lim,Shane Chen,BHA Architecture Inc.,Duff Marrs,,Dane Peterson,Todd McDonald,10880,3080,,0,24000,,0,3600,7200,8900,,10880,3080,,0,24000,,0,3600,7200,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
22148,Switchback Creek,7000-7015 MacGillivray Lake Drive,,Sun Peaks BC,A & T  Developments (Mark Tommasini),Mark Tommasini,A & T  Developments (Mark Tommasini),Gravity Architecture,Paul Shannon,,Marc Genereux,Arden Knoll,5520,4480,,1500,69600,,0,4800,19200,8900,Annual Inspections $4750,5520,4480,,1500,69600,,0,4800,19200,8900,Annual Inspections $4750,0,0,0,0,1200,0,,FALSE,0,FALSE
22149,Goldstone,14370 61A Avenue,,Surrey BC,Archstone Projects Ltd. (Parkside),Kirpa Garcha,Archstone Projects Ltd. (Parkside),Kasian Architecture Interior design and Planning Ltd.,Trevor Dickson,,Don Hauser,Brent Rowland,2440,2640,,0,16500,,0,3600,3960,8900,,2440,2640,,0,16500,,0,3600,3960,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22150,M3 Townhomes,608-612 E. 2nd St,602,Vancouver BC,CREO West LP,Ben Fisher,CREO West LP,Shape Architecture,Dwayne Smyth,,Mike Mountain,Todd McDonald,8400,2400,,0,19800,,0,2400,6600,8900,,8400,2400,,0,19800,,0,2400,6600,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22151,PC Urban East 41st,2596-2660 East 41st Avenue,,Vancouver BC,2596-2660 E 41st Ave Limited Partnership,Derek Bennett,2596-2660 E 41st Ave Limited Partnership,Ekistics Architecture Inc.,Mark Blackwood,,Mike Mountain,Todd McDonald,12500,3000,,0,24750,,0,4800,8250,8900,,12500,3000,,0,24750,,0,4800,8250,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22152,Domae Self-Storage,3386 Mission Highway,,Abbotsford BC,Domae Group,Kevin Chester,Domae Group,Chip Barret Architect & D.Force Design Inc.,Glenn Froese,,Scott Stebbings,Brent Rowland,3460,2020,,0,3300,,0,0,1320,8900,,3460,2020,,0,3300,,0,0,1320,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22153,Rail District Lot 5 Phase 1 & 2,2771-2751 Montrose Ave,,Abbotsford BC,Infinity Properties,Nathan Rooke,Infinity Properties,Focus Architecture Inc.,Paul Hogan,,Scott Stebbings,Brent Rowland,12000,3000,,0,24750,,0,4800,6600,8900,,12000,3000,,0,24750,,0,4800,6600,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22154,Harrison,628-652 Harrison Ave,,Coquitlam BC,Woodbridge Oakdale LP,Donna Ichikawa,Woodbridge Oakdale LP,Integra Architecture Inc.,Steve Watt,,Scott Stebbings,Brent Rowland,15000,3500,,0,26400,,0,6000,7920,8900,,15000,3500,,0,26400,,0,6000,7920,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22155,Dunbar 1.0 Strand,6007-6015 Dunbar Street,,Vancouver BC,Strand Developments Ltd.,Isaac Kaay,Dunbar Street West Project Limited Partnership,Yamamoto Architecture Inc.,,,Dane Peterson,Todd McDonald,5400,2860,Liqi Zhu,1500,19800,,0,3600,7260,8900,,5400,2860,Liqi Zhu,1500,19800,,0,3600,7260,8900,,0,0,0,0,330,0,Annual Reviews $4250,FALSE,0,FALSE
22156,Choice Industrial Centre (Roofing Only),18899 24th Avenue,,Surrey BC,Wales McLelland Construction,Josh Udell,Wales McLelland Construction,Craig Mitchell Architecture + Design Inc.,Craig Mitchell,,,Brent Rowland,0,820,,0,0,,0,0,1320,8900,,0,820,,0,0,,0,0,1320,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
22157,E49th Project,2821-2869 E 49th Avenue,,Vancouver,Aragon (E49th) Properties Ltd.,Evan Moy,Aragon (E49th) Properties Ltd.,Yamamoto Architecture Inc.,Taizo Yamamoto,,Dane Peterson,Todd McDonald,9500,2500,Liqi Zhu,0,16500,,0,4800,5280,8900,,9500,2500,Liqi Zhu,0,16500,,0,4800,5280,8900,,0,0,0,0,0,330,,FALSE,0,FALSE
22158,Ram Villa Project,22190 Cliff Avenue,,Maple Ridge BC,1235 Marine Limited Partnership,Dwayne Zakordonski,1235 Marine Limited Partnership,Farzin Yadegari Architecture Inc.,Hamidreza E. Bajestani,,Scott Stebbings,Brent Rowland,5080,1840,,0,15000,,0,2400,3600,8900,,5080,1840,,0,15000,,0,2400,3600,8900,,0,0,0,0,300,0,,FALSE,0,FALSE
22159,Fern Whitetail & Balsam Mixed Use BLDG (HOURLY),23375-13243 Fern Crescent/Balsam St,,Maple Ridge BC,Keystone Architecture,Kyle Nagtegaal,Keystone Architecture,,,,Aaron MacLellan,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
22160,19077 33rd Ave,19077 33 Avenue,,Surrey BC,1235 Marine Limited Partnership,Mikhail Ortlieg,1235 Marine Limited Partnership,KCC Architecture & Design Ltd.,Karla Castellanos,,Don Hauser,Brent Rowland,3600,800,,0,1980,,0,0,990,8900,,3600,800,,0,1980,,0,0,990,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22161,Archer,19784-19808 76 Avenue,19742,Langley BC,Kingswood Crescent Developments Ltd.,Berinder Dhaliwal,Kingswood Crescent Developments Ltd.,Barnett Dembek Architects Inc.,Maciej Dembek,,Scott Stebbings,Brent Rowland,3200,1200,,0,18150,,0,2400,4950,8900,,3200,1200,,0,18150,,0,2400,4950,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22162,Gloucester Rem Lot A (GREMLA),27522 60th Ave,,Langley BC,Beedie Construction Ltd.,Lily Zeman,Beedie Construction Ltd.,TKA+D Architecture + Design Inc.,Craig Taylor,,Don Hauser,Todd McDonald,4880,2680,,0,6600,,0,0,1650,8900,,4880,2680,,0,6600,,0,0,1650,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
22163,Parkside Townhouses (formely 18611 & 18635 - 72A),13563 Hilton Rd,,Surrey BC,Archstone Projects Ltd. (Parkside),Kirpa Garcha,Archstone Projects Ltd. (Parkside),Barnett Dembek Architects Inc. (BDA),Abhishek Sinha,,Don Hauser,Brent Rowland,2440,2640,,0,17820,,0,3600,4950,8900,,2440,2640,,0,17820,,0,3600,4950,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22164,Abigail Townhomes Guildford,10527 155th Street,,Surrey,IOM Guildford Townhomes (2022) LP,Jimmy Hansra,IOM Guildford Townhomes (2022) LP,BHA Architecture Inc.,Sam Greenwood,,Don Hauser,Brent Rowland,2500,1500,,0,14850,,0,2400,3300,8900,,2500,1500,,0,14850,,0,2400,3300,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22165,"Peachland Seniors housing, Phase 2",4445 6th Street,,Peachland BC,City Spaces Consulting Ltd.,Spencer Andres,City Spaces Consulting Ltd.,GTA Architecture Ltd.,Carlos Ponce,,Marc Genereux,Arden Knoll,9440,3120,,1500,16000,,0,3600,5600,8900,$3600,9440,3120,,1500,16000,,0,3600,5600,8900,$3600,0,0,0,0,400,0,,FALSE,0,FALSE
22166,Ladysmith,1201 Christie Road,,Ladysmith BC,Westcor Lands Ltd,Matthew Dunton,Westcor Lands Ltd,BCA Architecure (Birliga + Crespo),Xavier Crespo,,Don Hauser,Dwayne Arnold,4240,2240,,1500,13200,,0,1200,2700,8900,,4240,2240,,1500,13200,,0,1200,2700,8900,,0,0,1500,2750,450,0,Annual Reviews $2750,FALSE,0,FALSE
22167,Zenterra Fleetwood Tower,9065-9075 152 Street,9059,Surrey,Zenterra City Centre Ltd,Derek Fenton,Zenterra City Centre Ltd,Chris Dikeakos Architects,Richard Bernstein,,Don Hauser,Brent Rowland,9060,5000,,0,27000,,0,6000,7200,8900,,9060,5000,,0,27000,,0,6000,7200,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
22168,Crystal Apartments,124 W 20th Street,,North Vancouver (City) BC,Crystal Apartments Ltd.,Andrew Statham,Crystal Apartments Ltd.,RLA Architects Inc.,Mark Pickrell,,Mike Mountain,Todd McDonald,6000,2000,,0,15840,,0,2400,3600,8900,,6000,2000,,0,15840,,0,2400,3600,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
22169,901 E. Kent Avenue N.,901 E. Kent Ave. North,,Vancouver BC,2596-2660 E 41st Ave Limited Partnership,Shawn Oh,2596-2660 E 41st Ave Limited Partnership,,,,Dane Peterson,Todd McDonald,1200,1700,,0,3960,,0,0,1980,8900,,1200,1700,,0,3960,,0,0,1980,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22170,Interurban Gateway,8360 Ontario Street,,Vancouver BC,PC Urban Properties Corp.,Sheldon Mills,PC Urban Properties Corp.,,,,Dane Peterson,Todd McDonald,1200,1700,,0,5280,,0,0,2970,8900,,1200,1700,,0,5280,,0,0,2970,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
22171,3805 Lakeshore Road,3805 Lakeshore Road,,Kelowna,Jim Pattison Auto Group,Mitch Cramp,Jim Pattison Auto Group,Formosis Architecture,JP Dap,,Marc Genereux,Arden Knoll,6500,2500,,0,20250,,0,2800,3600,8900,,6500,2500,,0,20250,,0,2800,3600,8900,,0,0,0,0,450,0,,FALSE,0,FALSE
22172,HQ,1155 East Kent Avenue North,,Vancouver,UAC (Ross) Limited Partnership,Negar Seyfollahy,UAC (Ross) Limited Partnership,Kenneth Kim Architecture Inc.,Kenneth Kim,,Grant DeBoer,Todd McDonald,8400,2500,,0,16200,,0,2400,4320,8900,,8400,2500,,0,16200,,0,2400,4320,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
22173,Granville East Project (Strand),5838-5850 Granville Street,,Vancouver BC,Strand Developments Ltd.,Sebastian Stewart,Granville Street East Project Limited Partnership,Yamamoto Architecture Inc.,Taizo Yamamoto,,Dane Peterson,Todd McDonald,5400,2860,Liqi Zhu,1500,19800,,0,3600,7260,8900,,5400,2860,Liqi Zhu,1500,19800,,0,3600,7260,8900,,0,0,0,0,330,0,Annual Reviews $4250,FALSE,0,FALSE
22175,Latimer Grove Buildings 1 + 2,8395 200 Street,,Langley BC,North Arc Properties 2022 Ltd.,Berinder Dhaliwal,North Arc Properties 2022 Ltd.,Ciccozzi Architecture Inc.,Ali Danesh,,Scott Stebbings,Brent Rowland,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,,FALSE,0,FALSE
23000,FY 2023,,,#N/A,,#N/A,,,#N/A,,#N/A,,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,,FALSE,0,FALSE
23001,Maple Meadows Advanced Storage Phase 4,10288 113B Avenue,,Maple Ridge,Nicola Wealth,Nathan Ma,Nicola Wealth,,,,Grant DeBoer,Brent Rowland,2800,1000,,0,3600,,0,0,2160,8900,,2800,1000,,0,3600,,0,0,2160,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23002,Montecito Towers,7360-7368 Halifax Street,,Burnaby,Starlight Developments,Darcy Rai,Starlight Developments,,,,,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
23003,Byrne Road MLSS,5323 Byrne Road,,Burnaby,Larco Investments Ltd.,Rick Askew,Larco Investments Ltd.,CTA Architecture + Design Ltd.,Samira Safa,,Grant DeBoer,Todd McDonald,4680,3260,,0,6480,,0,2400,3600,8900,,4680,3260,,0,6480,,0,2400,3600,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23004,Lamborgini Vancouver Renovation,1720-1722 W 2nd Ave,,Vancouver BC,1235 Marine Limited Partnership,David Boots,1235 Marine Limited Partnership,Proscenium Architecture,Kori Chan,,Dane Peterson,Todd McDonald,3680,3080,,0,2880,,0,1200,2880,8900,,3680,3080,,0,2880,,0,1200,2880,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23005,2660 simpson Road Richmond,2660 Simpson Road,,Richmond,Orion Construction,Braden Smith,Orion Construction,Dforce Design (CRP: Chip Barrett Architect),Melissa McRory,,Scott Stebbings,Brent Rowland,2440,2020,,0,2640,,0,0,990,8900,,2440,2020,,0,2640,,0,0,990,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
23006,Hythe Point,821-823 ESQUIMALT ROAD,819,Victoria BC,Avenir Senior Living,Jason Craik,Avenir Senior Living,,,,Don Hauser,Dwayne Arnold,6500,2500,,0,25000,,0,2800,7500,8900,,6500,2500,,0,25000,,0,2800,7500,8900,,0,0,0,0,500,0,,FALSE,0,FALSE
23007,940 Kingsway,938 Kingsway,,Vancouver BC,Skima Holdings Ltd.,Sarup Mann,Skima Holdings Ltd.,Cornerstone Architecture,Firouzeh Souri,,Dane Peterson,Todd McDonald,6500,2000,,0,15840,,0,1200,3960,8900,,6500,2000,,0,15840,,0,1200,3960,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
23008,NANAK Foods,3288 194 Street,,Surrey BC,Gurpreet Arneja,Mikhail Ortlieb,Gurpreet Arneja,KCC Architecture & Design Ltd.,Karla Castellanos,,Don Hauser,Brent Rowland,3800,1200,,0,4320,,0,0,1800,8900,,3800,1200,,0,4320,,0,0,1800,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23009,4859 - 4879 Slocan Street,4869-4879 Slocan St,4859,Vancouver BC,0865274 BC Ltd.,Parm Sandhu,0865274 BC Ltd.,Gradual Architecture,Ian Guan,,Mike Mountain,Todd McDonald,5000,1500,,0,12000,,0,2400,3600,8900,,5000,1500,,0,12000,,0,2400,3600,8900,,0,0,0,0,300,0,,FALSE,0,FALSE
23010,Belshore,19518 32 Ave,,Surrey,Belshore Developments,Rod Spence,Belshore Developments,Dforce Design (CRP: Chip Barrett Architect),Darren Cruickshanks,,Don Hauser,Brent Rowland,3640,2420,,0,3600,,0,0,1440,8900,,3640,2420,,0,3600,,0,0,1440,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23011,3 Storey Commercial Building,15530 32 Ave,,Surrey,Zenterra Developments Ltd.,Derek Fenton,Zenterra Developments Ltd.,Barnett Dembek Architects Inc. (BDA),Maciej Dembek,,Scott Stebbings,Brent Rowland,4200,2400,,0,12600,,0,1200,5040,8900,,4200,2400,,0,12600,,0,1200,5040,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23012,Parcel 74 - Staff Accommodations,1180 Sun Peaks Rd,,Sun Peaks BC,A&T Project Developments Inc.,Anrew Bundus,A&T Project Developments Inc.,Gravity Architecture,Paul Shannon,,Marc Genereux,Arden Knoll,6500,2500,,0,28800,,0,1600,4800,8900,,6500,2500,,0,28800,,0,1600,4800,8900,,0,0,0,0,1200,0,,FALSE,0,FALSE
23013,Komo (Tyndall),617-624 Tyndall Street,618,Coquitlam BC,Strand Developments Ltd.,Fabian Leitner,Strand Developments Ltd.,Ciccozzi Architecture Inc.,Shannon Seefeldt,,Grant DeBoer,Todd McDonald,6500,2500,,0,18150,,0,6000,4950,8900,,6500,2500,,0,18150,,0,6000,4950,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
23014,Maple,5688 Maple Street,,Vancouver,Sightline Properties,Dustin Klassen ,Sightline Properties,Yamamoto Architecture Inc.,Taizo Yamamoto,,Dane Peterson,Todd McDonald,6500,1500,,0,14850,,0,2400,3960,8900,,6500,1500,,0,14850,,0,2400,3960,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
23015,1977 West 41st Avenue (PROJECT ON HOLD),1977 W 41 Ave,,Vancouver BC,Sightline Properties,Dustin Klassen ,Sightline Properties,,,,Dane Peterson,Todd McDonald,6500,1500,,0,14850,,0,2400,3960,8900,,6500,1500,,0,14850,,0,2400,3960,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
23016,Latimer Phase 5A Condo,20049-20057 82 Ave,,Langley BC,Vesta Properties,Steve Mills,Vesta Properties,Ciccozzi Architecture Inc.,Erin Szpilewski,,Scott Stebbings,Brent Rowland,1200,1800,,0,22500,,0,7200,10800,8900,,1200,1800,,0,22500,,0,7200,10800,8900,,0,0,0,0,300,0,,FALSE,0,FALSE
23017,C382 Xwmelch'stn Housing,,,West Vancouver BC,Ventana Constuction Corporation,Eric Macdonald,Ventana Constuction Corporation,Urban Arts Architecture Inc.,,,,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
23018,"Zenterra - 10065 133 Street, Surrey",10065 133 Street,,Surrey,Zenterra City Centre Ltd,Derek Fenton,Zenterra City Centre Ltd,Integra Architecture Inc.,Steve Watt,,Don Hauser,Brent Rowland,7500,2500,,0,16200,,0,2400,5040,8900,,7500,2500,,0,16200,,0,2400,5040,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23019,Holland Park - East,10078 133 Street,,Surrey,Zenterra City Centre Ltd,Derek Fenton,Zenterra City Centre Ltd,Integra Architecture Inc.,Steve Watt,,Don Hauser,Brent Rowland,7500,2500,,0,16200,,0,2400,5040,8900,,7500,2500,,0,16200,,0,2400,5040,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23020,5454 Fraser Street,5454 Fraser Street,,Vancouver,Ledingham McAllister,Athena Noonan,Ledingham McAllister,Engage Architecture,Karen Smith,,Mike Mountain,Todd McDonald,6500,2500,,0,15840,,0,1200,3600,8900,,6500,2500,,0,15840,,0,1200,3600,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23021,Conwest 94th Ave,19488 94 Ave,,Surrey,Conwest,Kim Maust,Conwest,CTA Architecture + Design Ltd.,Scott Delgatty,,Don Hauser,Brent Rowland,2400,800,,0,2880,,0,0,1440,8900,,2400,800,,0,2880,,0,0,1440,8900,,0,0,0,0,360,0,"Trade Off $1,800.00",FALSE,0,FALSE
23022,Forest Lawn Cemetery,3789 Royal Oak Avenue,,Burnaby,John Clark Architect,Paul Ownes,John Clark Architect,,,,Mike Mountain,Todd McDonald,7500,2500,,0,10800,,0,1200,3600,8900,,7500,2500,,0,10800,,0,1200,3600,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23024,Extra Storage Now,3210 McCallum Rd,,Abbotsford,Stephen Diebolt (Extra Storage Now Corp.),Stephen Diebolt,Stephen Diebolt (Extra Storage Now Corp.),Dforce Design (CRP: Chip Barrett Architect),Darren Cruickshanks,,Scott Stebbings,Brent Rowland,2400,1800,,0,2880,,0,0,1440,8900,,2400,1800,,0,2880,,0,0,1440,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23025,RVCS Affordable Housing (Valemount),1451 5th Ave,, BC,IDL Projects Inc.,Phil Soicher,IDL Projects Inc.,Boni-Maddison Architects,Anthony Boni,,Marc Genereux,,0,0,,0,0,,0,2500,0,8900,,0,0,,0,0,,0,2500,0,8900,,0,0,0,0,2500,0,"Estimated Disbursements $1,400.00",FALSE,0,FALSE
23026,4575 Granville Street Development,4575 Granville Street,,Vancouver BC,Stuart Howard Architects Inc.,Charlotte Damus,Stuart Howard Architects Inc.,Stuart Howard Architects Inc.,Neil Robertson,,Dane Peterson,Todd McDonald,5480,3080,,1500,10800,,0,2400,5760,8900,,5480,3080,,1500,10800,,0,2400,5760,8900,,0,0,0,3750,360,0,,FALSE,0,FALSE
23027,Proposed Commercial Development,4407 Main Street,,Vancouver,4463 West 10th Ave LLP,Joseph Lee,4463 West 10th Ave LLP,Studio One Architecture Inc.,Julia Kuznetsova,,Dane Peterson,Todd McDonald,4240,2640,,0,2880,,0,1200,1440,8900,,4240,2640,,0,2880,,0,1200,1440,8900,,0,0,0,0,360,0,,FALSE,0,FALSE
23028,UBC Gateway Building ATT,,,,UBC Properties Trust,Fiona Wu,UBC Properties Trust,,,,Peter Niderost,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,34500,ATT Fee,FALSE,0,FALSE
23029,UBC North Rec Centre,,,,UBC Properties Trust,Fiona Wu,UBC Properties Trust,,,,,,0,0,,0,0,,0,0,0,8900,,0,0,,0,0,,0,0,0,8900,,0,0,0,0,0,0,,FALSE,0,FALSE
23030,Hungerford W 4th & Macdonald,,,,Hungerford Properties,Reza Davani,Hungerford Properties,,,,Dane Peterson,Todd McDonald,6000,1500,,0,13200,,0,1200,3960,8900,,6000,1500,,0,13200,,0,1200,3960,8900,,0,0,0,0,330,0,,FALSE,0,FALSE
