CompanyName,Phone,Address,City,PostalCode,CompanyType,Comments
Service Corporation International (Canada) ULC,604-531-9353,14831 28 Avenue,Surrey BC,V4P1P3,2,
Sereno,604-338-4062,15151 34th Avenue,Surrey BC,,0,
ServiceMaster Restore of Fraser Valley,604-852-5664,33557 Maclure Road,Abbotsford BC,V2S7W2,2,
Seth Holdings Ltd.,604-278-0912,5960 No. 6 Road,Richmond BC,V6V1Z1,2,
Settler's Building Corp.,250-851-9292,1339 McGill Rd,Kamloops BC,V2C6K7,2,address change Nov 21/06 confirmed 04-24-07
Sevenoaks Alliance Church,,,,,2,
Seville Investments,604-561-9951,2233 Wesst 35th Avenue,Vancouver BC,V6M1J4,2,
Surrey Firefighters Asscociation,,,,,2,
Stacey Fenwick,250-317-4313,,,,2,
Scott Gordon Architect,604-263-0410,160 Lions Bay Avenue,Lion's Bay BC,V0N2E0,1,Address change in effect 12/16/15.  Mailing address is Box 48 at same.
Sarah Gallop Design Inc.,,1835 56th Street,Delta BC,,1,
SGB Properties Inc.,604-502-9096,6321 King George Blvd.,Surrey BC,V3X1G1,2,
S.G.M. Development,,,,,0,
Shane Baxter Design,250-862-9662,4015 Mahonia Drive,Kelowna BC,V1W3Y2,1,
"Sharon Garrioch, Treasurer of Strata",778-772-2648,123 East 6th Street,North Vancouver District BC,,2,
Shahin Ansari,,,,,2,
Shane Chen,604-689-3040,1055 Dunsmuir Street,Vancouver BC,V7X1K8,2,c/o Anthem Properties
Shangri-la Homes Ltd.,,2359 Clearbrook Rd,Abbotsford BC,V2T2X6,2,
Shannon Lynn Development Ltd.,778-989-5012,401 Westview Street,Coquitlam BC,V3K3W3,2,
Shannon Oaks West,,2145 West 48th Avenue,Vancouver BC,V6M 2P6,2,Baptist Housing Society
Shape Architecture,604-687-4457,1464 WEST 7TH Avenue,Vancouver BC,V6H1C1,1,
Shape Architecture,604-687-4457,1464 West 7th Avenue,Vancouver BC,V6H1C1,1,
Shape Architecture Inc.,604-687-4457,1462 West 7th Ave,Vancouver BC,V6H1C1,1,
Sharma & Associates Inc.,604-597-5612,13018 84th Avenue,Surrey BC,V3W1L2,2,"address on 84th effective Jan 1, 2012"
Steven Hart; Architect,604-254-8411,2620 Oxford Street,Vancouver BC,V5K1N3,1,
Shayne Schwede,,,,,2,
Shato Holdings LTD,604-874-5513,4088 Cambie Street,Vancouver BC,V5Z2Z8,2,
Shauna Robertson,,,,,2,
Shaw Avenue Developments Ltd.,604-670-1144,4370 Dominion Street,Burnaby BC,V5G4L7,2,
Shearwater Investments ULC,, P.O. Box 45559,Surrey BC,V4A 9N3,2,Attn: Marlon Carlson
Shed Homes Ltd.,,2140 West 41st Ave.,Vancouver BC,V6M1Z1,2,
Shemesh Developments Ltd.,604-728-4988,,,,2,
Shepherd of the Valley Lutheran Church,604-530-1311,20097 72nd Avenue,Langley BC,V2Y1S7,2,
Shervin Ghaffarzadeh,604-363-5575,,,,2,
Sherwood Park Homes,604-715-1200,7360 137th St,Surrey BC,V3W1A3,0,
Shield Construction,,,,,2,
SHIFT Architecture Inc.,604-988-7501,1000 West 3rd Street,North Vancouver District BC,V7P3J6,1,
Shinbound Holdings Inc.,604-788-9777,4492 Haggart Street,Vancouver BC,V6L2H5,2,
Seagram Development Construction LTD,,,,,2,
Showmark W16 Development Inc.,604-737-1911,938 West Broadway,Vancouver BC,V5Z1K7,0,
Shugarman Architecture & Design Inc,,1900 11th Street S.E.,Calgary AB,T2G3G2,1,
Shuswap Lake Resort Inc.,250-374-8577, PO Box 626,Kamloops BC,V2C5L7,2,"PO Box 626  address effective April 1, 2009"
Sian Group Investments Inc.,604-325-0999,6979 Victoria Drive,Vancouver BC,V5P3Y7,2,
Sian Development & Contracting Ltd.,604-724-5550,6628 Fraser Street,Vancouver BC,V5X3T5,2,
Sian Enterprises Ltd.,778-889-7289,2420 Scarboro Avenue,Vancouver BC,V5P2L4,0,
Siegrist Architecture,604-688-4220,358 East 8th Street,North Vancouver (City) BC,V7P3P3,1,
Sierra West Homes & Construction Corp.,250-767-1993,,,,2,
Siesta Developments,,14473 33A Avenue,Surrey BC,V4P3N5,2,
SiFo Construction & Consulting,604-364-1161,,,,2,
Sightline Properties,,,,,0,
Sightline Properties,,,,,0,
Sigma Developments Ltd.,604-613-5670,4570 Watling Street,Burnaby BC,,2,
Sigma Developments,604-649-9793,,,,2,
Signature Properties Inc.,403-249-2158,7370 Sierra Morena Blvd. S.W.,Calgary AB,T3H4H9,2,
"Sikh Temple Sukhsagar, Khalsa Diwan Society",,347 Wood Street,New Westminster BC,V3M5K6,2,
Silex Restorations Ltd.,604-985-8449,356 Harbour Ave,North Vancouver District BC,V7J2E9,2,
Silk Ocean Park Residences Ltd.,,,,,2,c/o Trillium Projects.com
Silk Properties,,1424 Commerical Drive,Vancouver BC,V5L2K9,2,
Silver Rock Land Corp.,,,,,2,
Silverwynde Properties Inc.,,,,,2,
Silver Star Enterprises Coquitlam Ltd.,,14565 57 Avenue,Surrey BC,V3S8E2,2,
Silverwood Holdings Ltd.,,,,,2,
Simon Developments,604-307-9307,8388 Selkirk Street,Vancouver BC,V6P4H9,2,
Simplicity Homes,,,,,2,
James R. Simpson Architect,604-738-8511,3440 West 20th Avenue,Vancouver BC,V6S 1E4,1,
Singletree Winery,604-381-1788,5782 Mt. Lehman Road,Abbotsford BC,V4X1V4,2,
Sino Engineering,604-990-3556,,,,0,
Site Lines Architecture Inc.,604-881-7173,23160 96 Avenue,Langley BC,V1M2R6,1,"Address change effective August 10, 2015."
Sixth Street Villa Ltd.,,11908 97th Avenue,Surrey BC,V3V2C3,2,
SJY Developments Ltd.,,,,,2,
SK Architect,604-516-9953,1380 Dominion Ave,Port Coquitlam BC,V3B8G7,1,
SKEVRA Design Ltd.,604-720-7299,7045 Greenwood Street,Burnaby BC,V5A1X7,2,
Skima Holdings Ltd.,604-721-5901,2238 East 61st Ave,Vancouver BC,V5P2K3,2,
SKS Engineering,604-431-3893,7436 Fraser Park Drive,Burnaby BC,V5J5B9,2,"Adress Effective January 15, 2007"
Skuka Enterprises Ltd.,250-765-0136,880 Hwy 33 East,Kelowna BC,,2,
Skymark Contracting Inc.,604-773-6954,,,,2,
Skyreach Homes Ltd.,604-970-9606,,,,2,
SMD Development Inc.,604-961-7560,5677 Nelson Ave,Burnaby BC,V5H3H4,2,update 07-20-07
H. Smid Designs,604-946-1726,5554 Grove Avenue,Delta BC,,1,
Smith Construction & Associates,604-939-6929,823 Cornell Avenue,Coquitlam BC,V3J2Z3,2,
Snowbird Lodge Joint Ventures,,219 Bernard Avenue,Kelowna BC,V1Y 6N2,2,
Snowridge Developments,250-493-4220,475 Main St,Penticton BC,V2A5C4,2,
Societe du Foyer Maillard,,15375 102A Ave,Surrey BC,V3R7K1,2,
Solaris Worldwide,,,,,2,
Solay Projects Ltd.   INCOMPLETE,,2200 Four Bentall Centre,Vancouver BC,V7X1K8,0,
Solido Group,250-763-8397,3254 McCulloch Road,Kelowna BC,V1W4R2,2,
Solquest Design / Build,604-728-9599,20543 96th Avenue,Langley BC,V1M3W3,1,
Solterra Development (Silver Creek) Corporation,604-528-6010,460 Fraserview Place,Delta BC,V3M 6H4,2,
Soma Developments Ltd.,,4940 No. 3 Road,Richmond BC,V6X 3A5,2,
Sonnenberg Home Builders Ltd.,604-315-1997,5032 Fenton Drive,Delta BC,V4K2H4,2,
Sonus Developments,604-773-2399,8191 Westminster Highway,Richmond BC,V6X1A7,2,address change May 2010
Shaun Sood & Thomas Mosser,,,,,2,
Sorensen Fine Homes Ltd.,250-537-4220,107 Atkins Road,North Vancouver District BC,V8K2X6,2,
South Street Development Group,604-714-0573,1778 West 2nd Avenue,Vancouver BC,V6J1H6,2,
Soul Design & Contracting Ltd.,604-338-6374,20626 91st Avenue,Langley,V1M2X1,2,also tel 604-319-7425
Sound - Wood Construction Inc.,,460 Nanaimo Street,Vancouver BC,V5L 4W3,2,
Southview Property Management Inc.,604-270-8811,7580 River Road,Richmond BC,V6X1X6,2,
South Hill Development Inc.,604-649-9793,12778 105th Avenue,Surrey BC,V3V0A6,2,
South Surrey Independent School Society,604-535-5056,2656 160 Street,Surrey BC,V3Z0B7,2,
South-West Roof Restoration Inc.,778-565-7838,15355 24th Ave,Surrey BC,,2,
Sovereign Property Group,604-499-8793,,,,2,
Spatial Dynamics Architecture,,,Edmonton AB,,1,
Spani Developments Ltd.,604-740-0424, Box 164,Sechelt BC,V0N3A0,2,updated 08-20-07 sw
Spani Developments,604-740-0424,,Sechelt BC,V0N3A0,2,
Sparkling Hill Resort 460463 BC Ltd.,,,Vernon BC,,2,
SPECS Limited,604-882-8930,9525 201 Street,Langley BC,,2,
Speedway Homes,,4971 Shell Road,Richmond BC,V6X3Z6,0,
Spencer Brook Estates Ltd.,,24720 102A Avenue,Maple Ridge BC,V2W0A1,2,
Spencer Brook Estates Ltd.,,24720 102A Avenue,Maple Ridge BC,V2W0A1,2,
Spick and Sons Projects Ltd.,604-485-0015,4675 Marine Avenue,Powell River BC,V8A2L2,2,
Spiegel Skillen & Associates,250-762-6628,3320 Richer Street,Kelowna BC,V1W4V5,3,
Spire Construction Inc.,604-687-3301,8085 North Fraser Way,Burnaby BC,V5J1W4,2,"Address change in effect August 8, 2016 (as on contract)"
Spire Development Corporation,604-432-6650,7088 Venture Street,Delta BC,V4G1H5,2,
8088 Spires Gate,,6200 No. 3 Road,Richmond BC,V6Y 2B3,2,c/o S-8008 Holdings Ltd.
SPR Canada Roofing and Waterproofing,604-671-3528,,,,2,
Spirit Ridge Vineyard Resort Inc.,403-313-6375,1703 10 Avenue SW,Calgary AB,T3C0K1,2,
Springbank Developments Ltd.,604-687-2600,319 West Pender Street,Vancouver BC,V6B 1T4,2,
Spring Creek Development Ltd.,,133 West 17th Street,North Vancouver (City) BC,V7M1V5,2,
Spring Construction Ltd.,,1680 Lloyd Avenue,New Westminster BC,V7P2N6,0,
Spring Olive Development Inc.,,700 Marine Drive,North Vancouver (City) BC,V7M1H3,2,
Sproule & Associates Architecture,,1529 West 6th Avenue,Vancouver BC,V6J1R1,1,
Spruceland Homes,,,,,2,
Sprung Structures,403-601-2292,,,,2,
Squamish (Eighth) Apartments LP,,1111 Marineside Cr.,Vancouver BC,V6Z2Y3,2,
Squamish Real Estate Holdings Ltd.,,1372 Seymour Street,Vancouver BC,V6B0L1,2,
Square Nine Developments Inc.,,,,,2,
Square One Contracting,,2140 124 Street,White Rock BC,V4A3M4,2,
Square Foot Construction,,1887 Crowe Street,Vancouver BC,V5Y0B4,2,
Squamish - Lillooet Regional District,,1350 Aster Street,Pemberton BC,V0N2L0,2,
SRZ North (Vancouver East) Ltd.,604-788-0350,1275 West 6th Avenue,Vancouver BC,V6H1A6,2,
Sukhi Sanghe,,,,,2,
SSC Ventures # 37 Ltd.,,,,,2,
SSE Architecture,403-283-6955,1400 Kensington Road NW,Calgary AB,T2N 3P9,1,
Strata VR 445/527,,1633 Yew Street,Vancouver BC,V6K3E6,2,
STA Seng Tsoi Architect Inc.,,1675 West 2nd Avenue,Vancouver BC,V6J1H3,1,
"The Owners, Strata VR 533 'Alexandria Place'",,1440 East Broadway,Vancouver BC,V5N5P2,2,
Staburn Properties Group,604-770-2588,111 Lonsdale Avenue,North Vancouver (City) BC,V7M2E7,2,
Staburn Group,604-770-2588,111 Lonsdale Avenue,North Vancouver (City) BC,V7M2E7,2,
Staburn East Second Limited Partnership,604-770-2588,111 Lonsdale Avenue,North Vancouver (City) BC,V7M2E7,2,
Stantec Architecture Ltd. - Kamloops,250-374-0311,175 2nd Avenue,Kamloops BC,V2C5W1,1,
St. Albans Townhouse Project LLP,604-214-8833,8833 Odlin Crescent,Richmond BC,V6X3Z7,2,
Stantec,250-374-0311,153 Seymour Street,Kamloops BC,V2C2C7,0,
Standbury,604-360-8527,815 Hornby St,Vancouver BC,V6Z2E6,2,
St. Andrews Projects,604-433-1106,1680 Lyold Avenue,North Vancouver District BC,V7P2N6,2,
Stantec Architecture Ltd.,604-662-8000,111 Dunsmuir,Vancouver BC,V6B6A3,1,
Stantec,,401 Wellington Street West,Toronto BC,M5V1E7,2,
Stantec Architecture,,10220 103 Avenue NW,Edmonton BC,T5J0K4,1,
Stantec Architecture,604-636-8000,111 Dunsmuir Street,Vancouver BC,V6B6A3,1,
Stanton Developments Ltd.,604-603-8979,1778 West 5th Avenue,Vancouver BC,V6J1P2,2,
Starline Windows (2001) Ltd.,604-882-5100,19714 96th Avenue,Surrey BC,,3,
Star-Line Enterprises Ltd.,778-622-1650,3388 Skaha Lake Rd,Penticton BC,V2A6G4,2,address change Dec 2010; Mar 2018;Dec 2018
Starlight Developments,,,,,2,
Starlight Developments,416-234-8444,911 Yates Street,Victoria BC,V8V4X3,2,
Station One Architects,604-793-9445,9355 Young Road,Chilliwack BC,V2P4S3,1,
Station Villas Inc.,250-412-5446,791 Station Ave,Victoria BC,V9B0E6,2,
Strata West Management,,224 West Espanlande,New Westminster BC,V7M1A4,0,
"Strata VR 361, The Owners",,1435 Nelson Street,Vancouver BC,,2,
St. Clare of Assisi Catholic Church,,,,,2,
Stephane Belanger,778-988-7701,415 Rabbit Lane,West Vancouver BC,,2,
Steelcrest Construction,,,,,2,
Steven Malkin,,,,,2,
Stephen Hart Architect,604-669-6002,120 Powell Street,Vancouver BC,V6A1G1,1,
Stephen Diebolt (Extra Storage Now Corp.),778-908-0245,,Abbotsford BC,V2T6Z4,2,
0,,5938 Marine Drive,West Vancouver BC,V7W2S2,2,
Steve Salidge,250-342-5989,,,,2,
Steveston Flats Development Corporation,,,,,2,
Steven Ho Architecture Inc.,403-870-6169,500 Country Hills Blvd.,Calgary AB,T3K5K3,1,
Stevlen Contracting Ltd.,," PO Box 2199, Sardis Station Main",Chilliwack BC,V2R1A6,0,
Southstreet Developments,604-714-0573,1778 West 2nd Avenue,Vancouver BC,V6J1H6,0,
Still Point Architecture Inc.,604-228-1241,1807 Maritime Mews,Vancouver BC,V6H3W7,1,
Eric Stine Architect Inc.,604-732-4545,1864 West 1st Avenue,Vancouver BC,V6J 1G5,1,
Strata LMS 4342,,11188 Railway Ave,Richmond BC,,2,
Strata LMS 2230 Lighthouse Terrace,,,,,2,
Strata Plan LMS2127 c/o Rose Low & David Greenall,,4078 Dollar Road,Vancouver BC,V7G1Z6,2,
Stone Creek Homes,604-507-9901,,,,2,
Stonecroft Group of Companies,604-854-5405,2337 Townline Road,Abbotsford BC,V2T6G1,2,
Stonecroft Management,604-648-1000,1040 West Georgia Street,Vancouver BC,V6E4H1,0,
Stonegate Properties Ltd.,604-897-4095,260 Short Rd,Abbotsford BC,V2S8A7,0,address change May 14/08
Stonetile (Canada) Inc.,604-614-9231,1515 Broadway Street,Port Coquitlam BC,V3C6M2,2,
Story Construction,250-386-3396,,Victoria BC,,2,
Stonewater Developments,,2410 Charles Street,Vancouver BC,V5K2Z9,0,Barker Res
Strata Plan LMS 1564,,13880 101 Avenue,Surrey BC,,2,
Strata NW 181 c/o John Cobourne,,155 Fir Street,White Rock BC,,2,
The Owners 'Strata Plan KAS 2311',,1966 Durmin Road,Kelowna BC,,2,
Strata at 606 Jackson Way,,606 Jackson Way,Vancouver BC,,2,
Strand Developments Ltd.,604-262-9800,609 Granville Street,Vancouver BC,V7Y1C6,2,"New address in effect November 10, 2015"
Strata Plan BCS 476,,,,,2,
Strata Plan BCS 476,,5455 152 Street,Surrey BC,V3S5A5,2,
Strata Plan 1754,,32705 Fraser Crescent,Mission BC,,2,
Strata Plan 1785,,"310 312, 314 West 15th",Vancouver BC,,2,
Strata Plan 2,,,,,2,
Strata Plan LMS 2215,,,,,2,
Stratawest Management Ltd.,604-904-9595,224 West Esplanade,North Vancouver District BC,V7M1A4,0,
StructureCraft Builders Inc.,,8279 River Way,Delta BC,V4G1G9,2,
Streamline Construction,,1130 W Pender St,Vancouver BC,V6E4A4,2,address change Nov 27/06
Stride Properties,,,,,2,
Strata NW 11,,4905 57A Street,Delta BC,,2,
Streetside Developments (BC) Ltd.,604-579-0018,6525 177B Street,Surrey BC,V3S5N4,2,
Stuart Howard Architects Inc.,604-688-5585,375 West 5th Ave,Vancouver BC,V5Y1J6,1,address change May 1/06
Studio Balcaen Kwan Architecture and Design,778-846-3279,1661 Duranleau Street,Vancouver BC,V6H3S3,1,
Studio 9 Architecture + Planning Ltd.,,,,,1,
Studio B Architects,604-558-3327,211 Columbia Street,Vancouver BC,V6A2R5,1,
StudioHuB Architects Ltd,604-738-0201,1727 West Third Avenue,Vancouver BC,V6J1K7,1,
Studio One Architecture Inc.,604-731-3966,388 West 8th Avenue,Vancouver BC,V5Y3X2,1,
Stump Lake Cattle Ranch,403-266-1717,350 7th Ave SW,Calgary AB,T2P3N9,0,addrress change Nov 21/08
Stuart Olsen Construction,604-273-7765,13777 Commerce Parkway,Richmond BC,V6V2X3,2,
Stuart Smith,,,,,2,
Stutters DK1,250-763-1555,,Big White Ski Resort BC,,2,
Stutters DK1,250-763-1555,,Big White Ski Resort BC,,0,
Strata VR1325,,1233 West 8th Ave,Vancouver BC,,2,
Strata VR 333,604-254-8432,2333 Triumph Street,Vancouver BC,,2,
S 2 Architecture,403-670-7000,110 12 Avenue SW,Calgary AB,T2R0G7,1,
0,,45793 Luckakuck Way,Chilliwack BC,V2R5S3,2,
Subros Homes Ltd.,,1368 Kingsway,Port Coquitlam BC,V3C6P4,2,
Suburbia Developments Inc.,,,,,2,
Su Casa Design Inc.,604-856-3222,30111 Downes Road,Abbotsford BC,V4X1Z8,1,
Success Realty & Insurance Ltd.,604-687-8899,145 Keefer Street,Vancouver BC,V6A1X3,2,
Sugar BCS 3366,604-251-9778,2636 East Hastings Street,Vancouver BC,,2,
Sujala Mukerji c/o Tatla Holdings Ltd.,,,,,2,
Sullivan Hills Development Corp.,604-576-4838,17665 66A Avenue,Surrey BC,V3S2A7,2,
Sullivan Heights Development Corp.,604-728-7000,13737 72nd Avenue,Surrey BC,V3W2P2,2,
Sulu Kunshygarova,,,,,2,
Summit Brooke Construction,604-850-1111,31324 Peardonville Road,Abbotsford BC,V2T6K8,2,
Summit Pacific Properties,,47440 Wittenberg Place,Chilliwack BC,V2R0L3,2,
Summit Drive Investments Inc.,,535 Thurlow Street,Vancouver BC,V6E3L2,2,
B.C. 1110264 Ltd.,604-997-2221,,,,2,
"Sunbelt Properties Ltd,",604-886-2272,,Gibsons BC,V0N1V0,2,
SunCor Development Corp.,,5631 No.3 Road,Richmond BC,V6X2C7,2,
Suncouver Developments Ltd. BC1002685,604-760-7733,,,,2,
Sunset Daycare,604-325-3817,8064 Buscombe Street,Vancouver BC,V5X3S1,2,
Sunset Design,778-989-6393,,,,2,
Sungrand Development Ltd,604-278-9579,3700 No.3 Rd,Richmond BC,V6X3X2,0,updated 9-24-07
Ke Da,,,,,2,
Sunlake Construction Ltd.,,-151 Asher Road,Kelowna BC,V1X3H5,2,
Sun Life Financial,403-781-2288,140 4th Ave SW,Calgary AB,T2P3N3,2,38718
Sunmark Developments Ltd.,604-603-8416,12827 76th Avenue,Surrey BC,V3W2V3,2,mailing address
Sunny Athwal,607-773-5700,,,,2,
Sun Peaks Resort Corporation,,1280 Alpine Road,Sun Peaks BC,V0E 5N0,2,c/o Mr. Peter Nixon
Sunrise Projects,604-291-7292,3750 Hastings Street,Burnaby BC,V5C2H5,2,Entrance at Rear of Building
Sunrex Properties,778-889-5617,3750 West King Edward Avenue,Vancouver BC,V6S1M7,2,
SunSelect Homes,604-607-7655,349 264th Street,Aldergrove BC,V4W2K1,2,
Sunset Design,,,,,2,
Sunshine Coast Property Dev Corp,604-885-7599,5160 Davis Bay Rd,Sechelt BC,V0N3A2,2,
Sunshine Coast Affordable Housing Society,604-674-7441,134 Abbott Street,Vancouver BC,V6B2K4,2,
Sunstar Ventures,, PO Box 2189,Kelowna BC,V1X4K6,2,
Sunstone Resort Communites,403-487-3585,3419 12 Street NE,Calgary AB,T2E6S6,2,
Suntory City Development & Investment Group,778-989-5012,5671 Oakland St,Burnaby BC,V5H1S1,2,
Sunwest Resort Mangement Corp.,250-862-1121,2000 Spall Road,Kelowna BC,V1Y9P6,0,
Sunwest Project Management,,,,,2,
Sunwest Project Management,250-861-9186,2000 Spall Road,Kelowna BC,V1Y9P6,2,
Sura & Associates Ltd.,,33241 Walsh Avenue,Abbotsford BC,V2S1Z9,2,
S. Sura & Associates Ltd.,604-859-7873,33241 Walsh Avenue,Abbotsford BC,V2Z1Z9,1,
Surelok Creekside Villas Ltd,604-420-5200,8525 Baxter Place,Burnaby BC,V5A4V7,2,03-07-07 Wallmark address for Creekside
SureLok Centrepointe Development Ltd.,,8525 Baxter Place,Burnaby BC,V5A4V7,2,03-07-07 Wallmark address for Centrpointe & Creekside
Surelok  Development Ltd.,604-513-1590,21308 78 Avenue,Langley BC,V2Y 2E9,2,03-07-07 Walmark address for Centrepointe and Creekside
The Surelok Group,604-644-7811,12677 63rd Avenue,Surrey BC,V3X3T3,2,
Surf Architecture,604-616-0646,14066 8th Avenue,Surrey BC,V4A6T4,1,
Surelock Fleetwood Development Ltd.,,20540 Duncan Way,Langley BC,V3A7A3,2,
Surfside Development,604-980-7720,3771 St. Georges Avenue,New Westminster BC,V7N1W3,0,
Surrey Pentecostal Assembly,,16870 80th Ave,Surrey BC,V4N5A1,2,
Surrey City Development Corporation,604-355-5611,13450 102 Avenue,Surrey BC,V3T5X3,2,
1193344 BC Ltd.,604-785-5616,8140 128th Street,Surrey BC,V3W1R1,2,
Suva Architecture Inc.,604-318-1904,999 West Broadway,Vancouver BC,V2A5W2,1,Penticton 166 Bassett St. V2A 5W2
SUVA Architecture Inc.,604-318-1904,999 W Broadway,Vancouver BC,V5Z1K5,1,
Suvic Holdings Ltd.,,27 West 48th Avenue,Vancouver BC,V5Y1Y5,2,
Suzanne Boe & Craig Haas,780-905-3916,5668 Oyama Lake Road,,V4V2C9,2,
Sven Aippersbach,,,,,2,
Svetzinger,,,,,2,
SVM Developments LLP,604-434-2000,6929 Royal Oak Avenue,Burnaby BC,V5J4J3,2,Bill to: 0765943 BC Ltd.
SVP Real Estate and Development - RGC Group,,,,,2,
SVR Investments,604-307-2800,10277 154th Street,Surrey BC,V3R4J7,2,
Swift Architecture Inc.,604-988-7501,1000 West 3rd Street,North Vancouver District BC,V7P3J6,1,Halkier & Assocaites new name is Swift Architects
SwissReal Group Canada,,475 Howe Street,Vancouver BC,V6C2B3,2,
Symphony Homes Ltd.,604-671-7878,4820 Kingsway St,Burnaby BC,V5H4G1,2,
Sync Properties,,,,,2,
Synthesis Design Inc.,604-980-2087,258 East 1st Street,North Vancouver (City) BC,V7L1B3,1,
Synergy Projects Ltd.,,,,,2,
Synergy Projects Ltd.,780-458-4114,110 Charleton Drive,,T8N3Y4,2,
Tabet Engineering,778-835-7200,3305 Church Street,New Westminster BC,V7K2L3,1,
Tai Chi Society of Canada Pacific Region,250-542-1822,3105 28th Street,Vernon BC,V1T4Z7,2,
Takahiro Holdings Ltd.,,,,,2,
Takaya Developments,,,,,2,
Tak Ho,,,,,2,
Nirmal Takhar,,12889 84th Avenue,Surrey BC,V3W 0K5,2,c/o Phoenix Holdings Ltd.
Talginder Bagri,604-770-6565,1127 Kent Street,White Rock BC,,2,
Talisman Homes Ltd.,604-377-8745,1595 52nd Street,Delta BC,V4M2Z4,0,update 02/10/2008
Tamber Development,,,,,2,
Tamlin International Homes Ltd.,,145 Schoolhouse Street,Coquitlam BC,V3K4X8,2,
Tangerine Developments,,,,,2,
Tara Development Ltd.,,,,,2,
Tarah MacPherson,250-917-8484,,,,2,
Target Storage (2021) Ltd.,250-896-5898,505 Tolmie Lane,Victoria BC,V8Z1B2,2,
Target Homes,604-336-4444,1477 West Pender Street,Vancouver BC,V6G2S3,2,
Mr. Tarlochan Bath,,14301 Marine Drive,White Rock BC,,2,
Task Construction Mgmt Ltd./ Purolator,604-433-8275,4405 Canada Way,Burnaby BC,V5G1J5,2,Cheques come from Task without id for invoice #
Tasoe Tsiandoula,604-728-1336,,,,2,
TA Structures,250-836-3028, 675 Old Town Road,Sicamous BC,V0E2V0,2,
Tatla DevelopmentsLtd.,866-228-6814,2049 Scarboro,Vancouver BC,V5P2L2,2,
Tatton Development Managers Corp.,,1778 West 2nd Avenue,Vancouver BC,V6J1H6,2,
ta Vanco Holdings Ltd.,,1489 Marine Drive,West Vancouver BC,V7T1B8,2,
Taweel Ventures Inc.,,,,,2,
TKA+D Architecture + Design Inc.,604-569-3499,1930 Pandora Street,Vancouver BC,V5L0C7,1,
TCD Development (Lake View) Ltd,,,,,2,
Teamwork Property Management,604-854-1734,34143 Marshall Road,Abbotsford BC,V2S1L8,2,
Tec Agencies Ltd.,604-583-0944,8373 Arbour Place,Delta BC,V4C7H4,3,
TECK,250-523-3910,1500 Logan Lake,,V0K1W0,2,
Tecta Building Consultants Inc.,604-401-0253,1738 Myrtle Way,Port Coquitlam BC,,2,
Tectonica Management Inc.,250-714-0062,890 Crace Street,Nanaimo BC,V9R2T3,2,
Tectonic Architecture,604-449-9641,1864 W 1st Avenue,Vancouver BC,V6J1G5,1,
Ted Murray Architect Inc.,,2211 W 4th Avenue,Vancouver BC,V6K4S2,1,
Ted Olak,778-772-6587,932 Lee Street,,,2,
Hakan & Adele Telenius,,2385 Haywood Avenue,West Vancouver BC,,2,
Temec Engineering Group Limited,604-293-1136,6450 Roberts Street,Burnaby BC,V5G4E1,2,
Temple,,8100 No 5 Road,Richmond BC,V6Y2V4,2,
Terminal Systems Inc.,,,,,2,
Terra Special Projects Ltd.,604-736-8416,2750 Rupert Street,Vancouver BC,V5N3T7,2,
Terra Blanka Developments Corp,,1281 W Georgia Street,Vancouver BC,V6E3J7,2,
Terra Firma Design Ltd.,,,,,2,
Mr. Brian Anyon c/o Terris Lightfoot Contractings,,,West Vancouver BC,,2,
"The Owners ""Terra Vista""",,,Kamloops BC,,2,
Teryl Mullock Architect Ltd.,604-885-6465,4720 Sunshine Coast Highway,Sechelt BC,V0N3A2,1,
Tessco Inc.,,10123 112th Street,Calgary BC,T5K1M1,2,as of 02-16-06
